Legal entity,Project ID,Activity number,Activity name,Project date,Resource.Resource ID,Resource.Resource name,Description,Role ID,Hours,Line property,Cost price,Total cost amount,Sales currency,Sales price,Total sales amount,Description2,Invoice status,Transaction ID
301,30100106,301000008830,Development (Bug),2025-02-12 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,"BUG 12132 - Downtime reason error opgelost, UI aangepast en error aangepast voor meer duidelijkheid. Ook kleine change toegepast op voor scroll into view van geselecteerde downtime reason.",Nonchargeable,TR770273585360
301,30100106,301000008830,Development (Bug),2025-02-12 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,BUG 9186 - Titels aangepast van operator dashboard en getest,Nonchargeable,TR915872454727
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-12 00:00:00,247052,Taylor Irving,,2040,1.5,H,89,133.5,EUR,210.25,315.38,PROJECT STATUS MEETING,Nonchargeable,TR330909197611
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-12 00:00:00,212676,Skyler Owen,,2073,1,H,88,88,EUR,0,0,Statusmeeting,Nonchargeable,TR334614800586
301,30100106,301000008831,Development (Feature),2025-02-12 00:00:00,212676,Skyler Owen,,2073,1,H,88,88,EUR,0,0,11372 ondersteuning Ronny,Nonchargeable,TR826986119473
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-12 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,[FF] Project Status Meeting.,Nonchargeable,TR272147389364
301,30100106,301000008835,Support (Internal),2025-02-12 00:00:00,249615,Reese Clarke,,2073,2,H,90,180,EUR,0,0,Uitzoekwerk Close Order States n.a.v. vraag Ronny via Teams en Project Status Meeting.,Nonchargeable,TR290008774121
301,30100106,301000008831,Development (Feature),2025-02-12 00:00:00,249615,Reese Clarke,,2073,5,H,90,450,EUR,0,0,"11057 Partial Sorting, continued implementing feature.",Nonchargeable,TR183975167271
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-12 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Status meeting,Nonchargeable,TR100672302490
301,30100106,301000008830,Development (Bug),2025-02-12 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,Testen release,Nonchargeable,TR595675808653
301,30100106,301000008836,Analysis,2025-02-12 00:00:00,216361,Harper Turner,,2075,1.5,H,91,136.5,EUR,0,0,,Nonchargeable,TR755795855462
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-12 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,"status meeting
changeboard meeting",Nonchargeable,TR419845838633
301,30100106,301000008833,Testing,2025-02-12 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,,Nonchargeable,TR353543257595
301,30100106,301000008836,Analysis,2025-02-12 00:00:00,216361,Harper Turner,,2075,-2,H,91,-182,EUR,0,0,,Nonchargeable,TR874331514343
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-12 00:00:00,216361,Harper Turner,,2075,-1,H,91,-91,EUR,0,0,,Nonchargeable,TR870013412146
301,30100106,301000008833,Testing,2025-02-12 00:00:00,216361,Harper Turner,,2075,-2,H,91,-182,EUR,0,0,,Nonchargeable,TR601908189135
301,30100106,301000008828,"Governance, Meetings (PM)",2025-02-12 00:00:00,245082,Kendall Davies,,2022,6,H,95,570,EUR,0,0,,Nonchargeable,TR851924991536
301,30100400,301000006673,Development-Configuration-UnitTesting,2025-02-12 00:00:00,205695,Jamie Reed,,2072,8,H,73,584,EUR,0,0,,Nonchargeable,TR964424679955
301,30100558,301000010166,Functional & technical analysis,2025-02-12 00:00:00,247052,Taylor Irving,,2040,3.5,H,89,311.5,EUR,0,0,,Nonchargeable,TR790593150547
301,30100558,301000010166,Functional & technical analysis,2025-02-12 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,Overleg met Peter,Nonchargeable,TR828382600013
301,30100558,301000010164,Project management,2025-02-12 00:00:00,234671,Drew Knight,,2022,1,H,93.81,93.81,EUR,0,0,Issue during night + arragement meeting + inschatting test-omgeving Jos,Nonchargeable,TR564706095026
301,30100420,301000007431,Project management,2025-02-12 00:00:00,282397,Jordan Palmer,,2023,1,H,94,94,EUR,0,0,,Nonchargeable,TR697493414595
301,A301_000233_063,,,2025-02-12 00:00:00,279131,Riley Lambert,,2073,0.5,O,71.66,35.83,EUR,0,0,,Nonchargeable,TR809635153062
301,A301_000233_063,,,2025-02-12 00:00:00,279131,Riley Lambert,,2073,1,O,71.65,71.65,EUR,0,0,,Nonchargeable,TR177920311528
301,A301_000233_063,,,2025-02-12 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,,Nonchargeable,TR280644769871
301,30100420,301000007431,Project management,2025-02-13 00:00:00,282397,Jordan Palmer,,2023,1,H,94,94,EUR,0,0,,Nonchargeable,TR438411762855
301,30100408,301000006836,Data visualization,2025-02-13 00:00:00,281070,Parker Harrison,,2080,3,H,65,195,EUR,0,0,,Nonchargeable,TR922894448206
301,30100558,301000010166,Functional & technical analysis,2025-02-13 00:00:00,247052,Taylor Irving,,2040,5,H,89,445,EUR,0,0,,Nonchargeable,TR726310343049
301,30100400,301000006674,Testing,2025-02-13 00:00:00,295647,Logan Bennett,,2071,1.5,H,85,127.5,EUR,0,0,Testen changes,Nonchargeable,TR417489104406
301,30100400,301000006673,Development-Configuration-UnitTesting,2025-02-13 00:00:00,205695,Jamie Reed,,2072,8,H,73,584,EUR,0,0,,Nonchargeable,TR235030135894
301,30100106,301000008836,Analysis,2025-02-13 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,Opvolgens tickets,Nonchargeable,TR857927286531
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-13 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,11372 bespreken met Jesse,Nonchargeable,TR870105207685
301,30100106,301000008833,Testing,2025-02-13 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,"testen tickets
binnenhalen databases
Test ondersteuning Mariella mbt stilstand verklaringen en importeren configuratie.",Nonchargeable,TR650925102373
301,30100106,301000008831,Development (Feature),2025-02-13 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,"FEATURE 11798 - UI verbeteringen toegepast (fonts en horizontal view palletizers) en CIRIS startscherm gefixt, want die werd niet getoond. En kleine code aanpassing na opmerking Tom Verboven.",Nonchargeable,TR643485082462
301,30100106,301000008833,Testing,2025-02-13 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,FEATURE 11798 - Testen van wijzigingen en UI aanpassingen,Nonchargeable,TR187779505945
301,30100106,301000008830,Development (Bug),2025-02-13 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,"BUG 12133 - Onderzocht en opgelost, PR gemaakt. By product wordt weer correct getoond na deling van totale kwantiteit.",Nonchargeable,TR145518220870
301,30100106,301000008830,Development (Bug),2025-02-13 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,BUG 11394 - Onderzocht en begin gemaakt. Aanpassing in logica en testen.,Nonchargeable,TR576266444796
301,30100106,301000008831,Development (Feature),2025-02-13 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,"FEATURE 10761 - Extra kolom toegevoegd met actual start time, filter aangepast van close order module naar actual start time en ook getest",Nonchargeable,TR455342117469
301,30100106,301000008835,Support (Internal),2025-02-13 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,"Ronny Vermeiren helpen bij vraag ticket downtime reasons importeren, excel-bestand bevatte verkeerde workcenter namen en verkeerd kolomnaam. En Support Jan van Doorslaer, Tom Verboven en Ronny Vermeiren voor BUG 12133",Nonchargeable,TR377470837308
301,30100106,301000008837,Other,2025-02-13 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,210.25,210.25,Interface Topdesk,Nonchargeable,TR198895336689
301,30100106,301000008839,Support (External),2025-02-13 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Meeting Soleye result interface global fries,Nonchargeable,TR735056084331
301,30100106,301000008835,Support (Internal),2025-02-13 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,Nogmaals uitzoekwerk Close Order States n.a.v. vraag Ronny via Teams.,Nonchargeable,TR842018995729
301,30100106,301000008831,Development (Feature),2025-02-13 00:00:00,249615,Reese Clarke,,2073,7,H,90,630,EUR,0,0,"11057 Partial Sorting, continued implementing feature.",Nonchargeable,TR395585753511
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-13 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Sprint planning,Nonchargeable,TR145424634923
301,30100106,301000008836,Analysis,2025-02-13 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,,Nonchargeable,TR932206216332
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-13 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,"A/B stroom uitleg Jef H.
sprintplanning",Nonchargeable,TR616148513979
301,30100106,301000008833,Testing,2025-02-13 00:00:00,216361,Harper Turner,,2075,3.5,H,91,318.5,EUR,0,0,,Nonchargeable,TR815193503850
301,30100106,301000008836,Analysis,2025-02-13 00:00:00,216361,Harper Turner,,2075,-2.5,H,91,-227.5,EUR,0,0,,Nonchargeable,TR298763169017
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-13 00:00:00,216361,Harper Turner,,2075,-1,H,91,-91,EUR,0,0,,Nonchargeable,TR744231975324
301,30100106,301000008833,Testing,2025-02-13 00:00:00,216361,Harper Turner,,2075,-4,H,91,-364,EUR,0,0,,Nonchargeable,TR797656813698
301,30100106,301000008828,"Governance, Meetings (PM)",2025-02-13 00:00:00,245082,Kendall Davies,,2022,2,H,95,190,EUR,0,0,,Nonchargeable,TR640368067420
301,30100106,301000008836,Analysis,2025-02-14 00:00:00,216361,Harper Turner,,2075,3,H,91,273,EUR,0,0,"-Halffabrikaat: missen van dozen teller onderzoeken.
- problemen met order OH onderzoeken (Jochem/Tom)",Nonchargeable,TR202946308354
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-14 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,"Meeting AGD 11372 met Joost
Backlog review meeting",Nonchargeable,TR484270768628
301,30100106,301000008833,Testing,2025-02-14 00:00:00,216361,Harper Turner,,2075,2.5,H,91,227.5,EUR,0,0,testen tickets,Nonchargeable,TR466826061886
301,30100106,301000008833,Testing,2025-02-14 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,BUG 10496 - Testen van gemaakte wijzigingen,Nonchargeable,TR835818342333
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,"BUG 10662 - Onderzocht, maar lijkt bij mij te werken. Doorgegeven aan Tom en Ronny.",Nonchargeable,TR461467990358
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"BUG 11394 - Verder ongezocht, opgelost, getest en PR gemaakt",Nonchargeable,TR861977213598
301,30100106,301000008835,Support (Internal),2025-02-14 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Hulp en uitleg van Tom Verboven en Jan van Doorslaer over UI en het nieuwe start operatie scherm in Momentum FF.,Nonchargeable,TR415660635863
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,"BUG 10496 - Aanpassing gemaakt op logica zodat correcte waarde getoond wordt na update van productiedatum. Ook houdbaarheidsdatum logica aangepast en ""save-start"" knop logica aangepast zodat er niet gestart kan worden wanneer dit niet mag.",Nonchargeable,TR995073126883
301,30100106,301000008831,Development (Feature),2025-02-14 00:00:00,212676,Skyler Owen,,2073,4,H,88,352,EUR,0,0,"11372 aanpassingen feedback FF
",Nonchargeable,TR704561743101
301,30100106,301000008831,Development (Feature),2025-02-14 00:00:00,249615,Reese Clarke,,2073,3,H,90,270,EUR,0,0,"11057 Partial Sorting, continued implementing feature.",Nonchargeable,TR598373819327
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,249615,Reese Clarke,,2073,3,H,90,270,EUR,0,0,10838 Terugnemen van een SSCC karton levert twee regels in de voorraad op met hetzelfde SSCC en dezelfde herkenner. Investigated bug.,Nonchargeable,TR443975597605
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,10934 Verwijderen van pallet uit palletmanager wordt niet goed verwerkt in closeorder overview. Investigated bug.,Nonchargeable,TR453271363074
301,30100106,301000008830,Development (Bug),2025-02-14 00:00:00,249615,Reese Clarke,,2073,1,H,90,90,EUR,0,0,"11168 Foute popup in afmeldscherm bij opkap van meer dan 1 bulk, wanneer 1 bulk gereserveerd is. Investigated bug.",Nonchargeable,TR545699699578
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-14 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Backlog meeting,Nonchargeable,TR666355478456
301,30100106,301000008836,Analysis,2025-02-14 00:00:00,216361,Harper Turner,,2075,-3,H,91,-273,EUR,0,0,,Nonchargeable,TR821559449515
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-14 00:00:00,216361,Harper Turner,,2075,-2.5,H,91,-227.5,EUR,0,0,,Nonchargeable,TR696439391755
301,30100106,301000008833,Testing,2025-02-14 00:00:00,216361,Harper Turner,,2075,-2.5,H,91,-227.5,EUR,0,0,,Nonchargeable,TR552955739389
301,30100106,301000008835,Support (Internal),2025-02-14 00:00:00,205695,Jamie Reed,,2072,1,H,73,73,EUR,0,0,Vragen douwe ivm issues WPF combobox and column converter,Nonchargeable,TR306391234982
301,30100106,301000008828,"Governance, Meetings (PM)",2025-02-14 00:00:00,245082,Kendall Davies,,2022,5,H,95,475,EUR,0,0,,Nonchargeable,TR497363671483
301,30100400,301000006674,Testing,2025-02-14 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Testen changes,Nonchargeable,TR931602880237
301,30100400,301000006673,Development-Configuration-UnitTesting,2025-02-14 00:00:00,205695,Jamie Reed,,2072,6,H,73,438,EUR,0,0,,Nonchargeable,TR789335778916
301,30100400,301000006656,Development,2025-02-17 00:00:00,205695,Jamie Reed,,2072,6.5,H,73,474.5,EUR,0,0,,Nonchargeable,TR935122206857
301,30100558,301000010164,Project management,2025-02-17 00:00:00,234671,Drew Knight,,2022,2,H,93.81,187.62,EUR,0,0,"Sprint review, aanvraag/placeholders testweekends/go-live",Nonchargeable,TR323559970300
301,30100558,301000010166,Functional & technical analysis,2025-02-17 00:00:00,238427,Finley Jensen,,2075,0.5,H,91,45.5,EUR,0,0,sprint meeting,Nonchargeable,TR702442419256
301,30100558,301000010166,Functional & technical analysis,2025-02-17 00:00:00,247052,Taylor Irving,,2040,7,H,89,623,EUR,0,0,,Nonchargeable,TR582273412927
301,30100558,301000010166,Functional & technical analysis,2025-02-17 00:00:00,205695,Jamie Reed,,2072,0.5,H,73,36.5,EUR,0,0,,Nonchargeable,TR868287386081
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-17 00:00:00,216361,Harper Turner,,2075,0.5,H,91,45.5,EUR,0,0,Release meeting,Nonchargeable,TR235225807501
301,30100106,301000008833,Testing,2025-02-17 00:00:00,216361,Harper Turner,,2075,7,H,91,637,EUR,0,0,testing open tickets voor release,Nonchargeable,TR768425855938
301,30100106,301000008830,Development (Bug),2025-02-17 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 11191 - Product characteristics bug zat nog fout in. Opgelost met Jan van Doorslaer.,Nonchargeable,TR365426031412
301,30100106,301000008835,Support (Internal),2025-02-17 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Overleg over bug product characteristics met Jan van Doorslaer en Ronny Vermeiren en uitleg van Tom Verboven over feature palletizer change Sint-Truiden,Nonchargeable,TR274847185866
301,30100106,301000008831,Development (Feature),2025-02-17 00:00:00,270284,Quinn Fisher,,2073,5.5,H,53,291.5,EUR,0,0,FEATURE 12144 - Beginnen met verandering voor palletizer in Sint-Truiden. Ook code refactoren vanwege veel dubbele code tussen Oudenhoorn en Sint-Truiden palletizer logica. Ook bijbehorende user-story gemaakt.,Nonchargeable,TR706925050424
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-17 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Go-nogo release,Nonchargeable,TR705649120112
301,30100106,301000008841,External Support,2025-02-17 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Meeting Peter Daas FFL release tag,Nonchargeable,TR200536554489
301,30100106,301000008831,Development (Feature),2025-02-17 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,12144 begeleiden Douwe Palletizer,Nonchargeable,TR607293452733
301,30100106,301000008831,Development (Feature),2025-02-17 00:00:00,295647,Logan Bennett,,2071,5,H,85,425,EUR,0,0,10856 testen new start screen + changes production order,Nonchargeable,TR232916613814
301,30100106,301000008831,Development (Feature),2025-02-17 00:00:00,212676,Skyler Owen,,2073,1,H,88,88,EUR,0,0,11372 aanpassingen feedback FF,Nonchargeable,TR646122147534
301,30100106,301000008830,Development (Bug),2025-02-17 00:00:00,205695,Jamie Reed,,2072,1,H,73,73,EUR,0,0,Fix quality product characteristics deleted when sap managed is false,Nonchargeable,TR889984729564
301,30100106,301000008828,"Governance, Meetings (PM)",2025-02-17 00:00:00,245082,Kendall Davies,,2022,7,H,95,665,EUR,0,0,,Nonchargeable,TR659599284334
301,A301_000228_009,,,2025-02-17 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,,Nonchargeable,TR399382463310
301,A301_000228_009,,,2025-02-17 00:00:00,279131,Riley Lambert,,2073,0.5,H,71.66,35.83,EUR,0,0,,Nonchargeable,TR368316140875
301,A301_000228_010,,,2025-02-17 00:00:00,205695,Jamie Reed,,2072,0.5,O,73,36.5,EUR,0,0,,Nonchargeable,TR707552271685
301,A301_000228_010,,,2025-02-17 00:00:00,205695,Jamie Reed,,2072,0.5,ON,73,36.5,EUR,0,0,,Nonchargeable,TR521528027521
301,A301_000228_010,,,2025-02-17 00:00:00,205695,Jamie Reed,,2072,1,F,125,125,EUR,0,0,,Nonchargeable,TR660920055648
301,A301_000228_010,,,2025-02-18 00:00:00,205695,Jamie Reed,,2072,0.5,H,73,36.5,EUR,0,0,,Nonchargeable,TR400947542743
301,A301_000228_010,,,2025-02-18 00:00:00,205695,Jamie Reed,,2072,0.5,O,48.66,24.33,EUR,0,0,,Nonchargeable,TR970902008220
301,30100106,301000008829,"Governance, Meetings (BA)",2025-02-18 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,release overview,Nonchargeable,TR558936206605
301,30100106,301000008833,Testing,2025-02-18 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,testing tickets,Nonchargeable,TR657434001695
301,30100106,301000008831,Development (Feature),2025-02-18 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,FEATURE 12144 - Directe aanpassing gedaan voor release 13.0 en refactoring van code naar aparte branch gedaan. Ook OPC tags toegevoegd en gewijzigd en wijziging aan user story.,Nonchargeable,TR409248663017
301,30100106,301000008833,Testing,2025-02-18 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"FEATURE 12144 - Testen van de palletizer verandering. Code refactoring op andere branch gedaan, rechtstreekse aanpassing van sint-truiden palletizer op huidige branch voor release 13.0.",Nonchargeable,TR429535879738
301,30100106,301000008838,"Governance, Meetings (ENG)",2025-02-18 00:00:00,295647,Logan Bennett,,2071,0.5,H,85,42.5,EUR,0,0,Release Overview,Nonchargeable,TR747842026084
301,30100106,301000008830,Development (Bug),2025-02-18 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,12116 box counter adding extra logging,Nonchargeable,TR639705335953
301,30100106,301000008831,Development (Feature),2025-02-18 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,12144 begeleiden Douwe Palletizer,Nonchargeable,TR266925023221
301,30100106,301000008831,Development (Feature),2025-02-18 00:00:00,212676,Skyler Owen,,2073,4,H,88,352,EUR,0,0,11018 changes na testing Ronny,Nonchargeable,TR690328426008
